hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3),PV
33,113.84875222836091,1989.489195337546,0.08822443621186049,864.5,2.87,4.175838117827448e-07
34,167.1090121724901,1889.0236334731799,0.0241844362650199,1390.2,2.87,4.764532769796399e-06
35,142.42536569234449,1822.344002845752,0.026321408185493368,1390.2,2.87,0.0805534591586335
36,134.8044647903699,1735.323503148075,0.16382075629640072,1390.2,2.87,0.2195266995535314
37,145.76826583178575,1632.4754552851396,0.19679181550179928,1390.2,2.87,0.3276333561184124
38,113.82418174949873,1543.3685969367552,0.21449519869949987,1390.2,2.87,0.4261249787860991
39,113.33542954672879,1469.9844436744702,0.23014279747053534,864.5,2.87,0.4886174692559449
40,115.8725294718034,1469.3527732788657,0.0,864.5,2.87,0.45450276344592
41,146.345813202517,1463.9451944149494,0.0,864.5,2.87,0.4113275472440119
42,145.43111278338498,1581.1994085286367,0.0,1390.2,2.87,0.2711217630881883
43,199.48226356095793,1620.584105074023,0.14636927539239886,1390.2,2.87,0.015746450821484
44,216.66709298315922,1570.037485621136,0.18394252959744462,1390.2,2.87,4.175838117827448e-07
45,186.2601197190794,1517.026153382384,0.011158408607984295,864.5,2.87,0.0
46,180.0988861517025,1541.8398256301984,0.0,864.5,2.87,0.0
47,98.92328422154162,992.9875456740158,0.0,364.8,2.87,0.0
48,28.10636593920583,1038.7402019040674,0.0,364.8,2.87,0.0
49,28.10636593920583,1055.041063694834,0.0,364.8,2.87,0.0
50,28.093093836395667,1069.2581236157034,0.0,364.8,2.87,0.0
51,28.093093836395667,1087.8363573224203,0.0,364.8,2.87,0.0
52,28.093093836395667,1117.1261906148131,0.0,364.8,2.87,0.0
53,28.079821733570192,1154.2510379594721,0.0,364.8,2.87,0.0
54,34.437986017217476,1446.3250675412053,0.0,364.8,2.87,4.175838117827448e-07
55,50.24780091176654,2385.960484933472,0.0,864.5,2.87,4.175838117827448e-07
56,113.35064966352222,2065.2832735997017,0.019979650091405034,864.5,2.87,4.175838117827448e-07
57,113.84875222836091,1889.5955614248803,0.10536862194276918,864.5,2.87,4.175838117827448e-07
58,167.1090121724901,1726.2480071079653,0.04934399563938399,1390.2,2.87,4.473630292715928e-06
59,142.42536569234449,1641.6561216599448,0.10538481322656781,1390.2,2.87,0.0921437756461441
60,134.8044647903699,1551.9036899575392,0.23854219281352743,1390.2,2.87,0.2606239291325334
61,145.76826583178575,1515.000216440777,0.2260254969500454,1390.2,2.87,0.3814276441042244
62,113.82418174949873,1543.759635572365,0.2073011373057441,1390.2,2.87,0.4734619158149389
63,113.33542954672879,1629.9262232420265,0.1896046698747771,864.5,2.87,0.4989666126278226
64,115.8725294718034,1657.983060094394,0.0,864.5,2.87,0.4662370980462191
65,146.345813202517,1697.5583461438189,0.0,864.5,2.87,0.4077636814325824
66,145.43111278338498,1801.3672327514369,0.0,1390.2,2.87,0.2728293112346288
67,199.48226356095793,1816.6815180095246,0.0028907904943595636,1390.2,2.87,0.0155700779230823
68,216.66709298315922,1723.4260715328824,0.13890307978165975,1390.2,2.87,4.175838117827448e-07
69,186.2601197190794,1643.0330585104837,0.0,864.5,2.87,0.0
70,180.0988861517025,1665.5416216986378,0.0,864.5,2.87,0.0
71,98.92328422154162,1079.7868087914933,0.0,364.8,2.87,0.0
72,28.10636593920583,1144.0489235664447,0.0,364.8,2.87,0.0
73,28.10636593920583,1183.825407034341,0.0,364.8,2.87,0.0
74,28.093093836395667,1232.7738918191499,0.0,364.8,2.87,0.0
75,28.093093836395667,322.55889131408395,0.0,364.8,2.87,0.0
76,28.093093836395667,1232.4425053683367,0.0,364.8,2.87,0.0
77,28.079821733570192,1372.0618928969923,0.0,364.8,2.87,0.0
78,34.437986017217476,1712.1296691969922,0.0,364.8,2.87,4.175838117827448e-07
79,50.24780091176654,2690.1736161685135,0.0,864.5,2.87,4.175838117827448e-07
80,113.35064966352222,2321.442380953354,0.0,864.5,2.87,4.175838117827448e-07
81,113.84875222836091,2111.7314506391303,0.028845663043009347,864.5,2.87,4.175838117827448e-07
82,167.1090121724901,1929.5425427120133,0.014924224609641264,1390.2,2.87,2.2437863133092863e-06
83,142.42536569234449,1846.268619157157,0.015989252686509473,1390.2,2.87,0.0801350147850715
84,134.8044647903699,1633.999172826738,0.09001558431071613,1390.2,2.87,0.2355021517096079
85,145.76826583178575,1539.9910718543777,0.17355950893195884,1390.2,2.87,0.3483743934571999
86,113.82418174949873,1287.641731685518,0.20064868508558797,1390.2,2.87,0.4627243517678971
87,113.33542954672879,708.7617055100719,0.21189674308485015,864.5,2.87,0.4589442850174678
88,115.8725294718034,1241.2460523930522,0.012577907010251887,864.5,2.87,0.4133788436985623
89,146.345813202517,1313.218361806778,0.0,864.5,2.87,0.4006614024578954
90,145.43111278338498,1504.4773546896458,0.0,1390.2,2.87,0.2677775445962951
91,199.48226356095793,1620.2537968920283,0.11030020826690458,1390.2,2.87,0.0180045012405887
92,216.66709298315922,1636.6738957331486,0.15251162486583747,1390.2,2.87,4.175838117827448e-07
93,186.2601197190794,1632.1680645333074,0.0,864.5,2.87,0.0
94,180.0988861517025,1692.179001367467,0.0,864.5,2.87,0.0
95,98.92328422154162,1099.5713708709693,0.0,364.8,2.87,0.0
96,28.10636593920583,1161.308573053419,0.0,364.8,2.87,0.0
97,28.10636593920583,1190.5312750213654,0.0,364.8,2.87,0.0
98,28.093093836395667,1230.8834840811223,0.0,364.8,2.87,0.0
99,28.093093836395667,1295.1848992159717,0.0,364.8,2.87,0.0
100,28.093093836395667,1356.9200582687513,0.0,364.8,2.87,0.0
101,28.079821733570192,1411.1327568165837,0.0,364.8,2.87,0.0
102,34.437986017217476,1737.3241376152591,0.0,364.8,2.87,4.175838117827448e-07
103,50.24780091176654,916.6666177399271,0.0,864.5,2.87,4.175838117827448e-07
104,113.35064966352222,2293.266960150029,0.0,864.5,2.87,4.175838117827448e-07
